account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC004018,Mortgage,Midwest,2019,Low,0.00355,0.00454,137.1
ACC004019,Credit Card,Midwest,2019,Medium,0.06852,0.08924,109.35
ACC004020,Mortgage,Midwest,2019,Medium,0.01447,0.00933,63.48
ACC004021,Mortgage,Northeast,2021,Low,0.0091,0.01609,125.37
ACC004022,Mortgage,West,2020,Medium,0.01074,0.00201,178.81
ACC004023,Commercial,West,2021,Low,0.0082,0.00417,39.65
ACC004024,Credit Card,Midwest,2019,Medium,0.06862,0.09721,244.92
ACC004025,Commercial,Northeast,2020,Low,0.00884,0.001,82.07
ACC004026,Credit Card,Southeast,2019,Medium,0.07269,0.08242,188.26
ACC004027,Credit Card,Midwest,2023,Medium,0.05934,0.06432,66.8
ACC004028,Auto,Midwest,2021,Medium,0.02869,0.02207,523.53
ACC004029,Commercial,Northeast,2019,Medium,0.01893,0.02003,467.47
ACC004030,Auto,West,2021,Low,0.01059,0.01624,42.13
ACC004031,Mortgage,West,2023,Medium,0.01358,0.01343,278.66
ACC004032,Auto,Midwest,2023,Low,0.01188,0.00928,841.79
ACC004033,Auto,Southeast,2023,Low,0.01753,0.00758,47.57
ACC004034,Mortgage,Midwest,2021,Medium,0.01226,0.00644,52.31
ACC004035,Mortgage,Northeast,2020,Medium,0.01741,0.00504,358.55
ACC004036,Mortgage,Midwest,2020,High,0.03228,0.03817,30.92
ACC004037,Credit Card,Northeast,2020,Low,0.03518,0.05663,58.38
ACC004038,Mortgage,Northeast,2023,Medium,0.00783,0.00751,43.92
ACC004039,Credit Card,Midwest,2019,Low,0.0339,0.05243,363.94
ACC004040,Auto,Midwest,2023,Medium,0.0266,0.03361,64.66
ACC004041,Credit Card,West,2023,Medium,0.06043,0.07624,105.48
ACC004042,Mortgage,Midwest,2023,Medium,0.00823,0.01938,60.46
ACC004043,Commercial,West,2022,High,0.04187,0.03368,588.88
ACC004044,Auto,West,2023,Medium,0.02512,0.02233,52.92
ACC004045,Mortgage,Southeast,2019,Low,0.00852,0.00478,27.41
ACC004046,Mortgage,West,2023,High,0.02207,0.02725,26.15
ACC004047,Mortgage,Southeast,2021,High,0.0305,0.01903,341.17
ACC004048,Mortgage,Midwest,2023,Low,0.0065,0.01809,372.05
ACC004049,Credit Card,Northeast,2019,Low,0.03959,0.05909,663.99
ACC004050,Commercial,Northeast,2023,Low,0.01043,0.02443,32.68
ACC004051,Credit Card,Midwest,2021,Medium,0.06575,0.08042,112.45
ACC004052,Auto,Southeast,2019,High,0.0745,0.0701,2731.92
ACC004053,Auto,Midwest,2021,Medium,0.03285,0.03811,103.26
ACC004054,Credit Card,Northeast,2019,Low,0.03513,0.05837,75.48
ACC004055,Credit Card,Southeast,2019,Low,0.03825,0.04753,144.72
ACC004056,Mortgage,Midwest,2021,Medium,0.00986,0.001,280.32
ACC004057,Commercial,Midwest,2023,Low,0.00191,0.001,274.76
ACC004058,Mortgage,West,2019,Low,0.00232,0.00441,71.0
ACC004059,Credit Card,West,2020,Low,0.03572,0.06304,73.55
ACC004060,Commercial,West,2020,Low,0.01073,0.001,103.99
ACC004061,Credit Card,Northeast,2021,Low,0.03423,0.04705,61.8
ACC004062,Mortgage,Midwest,2019,Medium,0.01544,0.01265,33.73
ACC004063,Auto,Northeast,2022,Low,0.0143,0.02966,1299.25
ACC004064,Mortgage,Southeast,2021,Low,0.00317,0.02124,91.08
ACC004065,Credit Card,Northeast,2023,Medium,0.06178,0.08018,97.49
ACC004066,Mortgage,Southeast,2020,High,0.02926,0.03644,101.2
ACC004067,Credit Card,Northeast,2021,Medium,0.06427,0.08623,134.75
ACC004068,Commercial,Midwest,2019,Medium,0.01942,0.00917,250.06
ACC004069,Mortgage,Northeast,2023,Medium,0.01024,0.01583,84.93
ACC004070,Mortgage,Midwest,2023,Medium,0.00818,0.001,582.44
ACC004071,Auto,Midwest,2020,Medium,0.02822,0.02684,304.11
ACC004072,Auto,Northeast,2021,Low,0.01799,0.02711,118.03
ACC004073,Mortgage,Northeast,2023,Medium,0.01414,0.01479,66.72
ACC004074,Mortgage,West,2020,Low,0.00631,0.01513,545.61
ACC004075,Auto,Midwest,2020,Low,0.01455,0.02494,122.19
ACC004076,Auto,Southeast,2020,Low,0.01008,0.001,33.4
ACC004077,Auto,West,2022,Low,0.01828,0.001,505.36
ACC004078,Mortgage,Northeast,2020,Low,0.00886,0.01816,62.08
ACC004079,Auto,West,2019,Medium,0.03226,0.04188,420.82
ACC004080,Mortgage,Northeast,2019,Low,0.001,0.00305,7.26
ACC004081,Mortgage,Midwest,2023,Low,0.00512,0.00826,95.35
ACC004082,Credit Card,Northeast,2023,Low,0.02962,0.05176,597.03
ACC004083,Mortgage,Northeast,2023,Low,0.00705,0.01404,149.33
ACC004084,Auto,Southeast,2020,Medium,0.0274,0.02496,304.22
ACC004085,Commercial,Northeast,2021,Low,0.00755,0.0152,50.28
ACC004086,Auto,Southeast,2021,Low,0.01561,0.01284,225.26
ACC004087,Auto,Northeast,2021,Low,0.01143,0.01338,149.08
ACC004088,Mortgage,Northeast,2019,Low,0.00428,0.00588,198.74
ACC004089,Mortgage,West,2021,Low,0.00608,0.001,1714.94
ACC004090,Mortgage,West,2019,Low,0.01002,0.00407,710.17
ACC004091,Credit Card,West,2020,Medium,0.07143,0.1043,383.9
ACC004092,Credit Card,Northeast,2020,High,0.17573,0.18359,389.76
ACC004093,Mortgage,Southeast,2022,Medium,0.01069,0.01365,49.85
ACC004094,Mortgage,Southeast,2023,Low,0.00949,0.01412,84.31
ACC004095,Mortgage,Southeast,2022,Low,0.001,0.001,23.59
ACC004096,Auto,Southeast,2021,Medium,0.03357,0.03894,32.35
ACC004097,Auto,Midwest,2021,Low,0.02021,0.02284,51.22
ACC004098,Credit Card,Southeast,2021,High,0.16637,0.17441,143.32
ACC004099,Commercial,Southeast,2019,Medium,0.0205,0.02479,34.12
ACC004100,Mortgage,West,2023,Low,0.00489,0.001,141.6
ACC004101,Credit Card,West,2023,Low,0.02937,0.0583,123.37
ACC004102,Auto,Southeast,2020,High,0.07004,0.07348,38.05
ACC004103,Mortgage,Northeast,2019,High,0.02985,0.02425,925.84
ACC004104,Commercial,Midwest,2019,High,0.04667,0.04941,30.28
ACC004105,Mortgage,Southeast,2022,Low,0.00651,0.001,567.24
ACC004106,Credit Card,West,2019,Medium,0.07796,0.09502,9.92
ACC004107,Credit Card,Southeast,2019,Low,0.0363,0.0495,125.13
ACC004108,Commercial,Northeast,2022,Low,0.00341,0.001,35.26
ACC004109,Auto,Northeast,2019,Medium,0.03493,0.02822,67.67
ACC004110,Mortgage,Northeast,2019,High,0.02634,0.04582,1302.69
ACC004111,Credit Card,Southeast,2019,Low,0.03432,0.05005,97.87
ACC004112,Credit Card,Southeast,2022,Low,0.03232,0.04386,39.43
ACC004113,Auto,West,2020,Low,0.01563,0.01079,266.44
ACC004114,Credit Card,West,2020,Low,0.03016,0.04893,96.84
ACC004115,Mortgage,Northeast,2022,Low,0.00301,0.001,177.83
ACC004116,Auto,West,2019,High,0.07056,0.0618,49.53
ACC004117,Commercial,Midwest,2021,Low,0.01012,0.00986,52.55
ACC004118,Mortgage,Southeast,2021,Medium,0.01455,0.01423,57.67
ACC004119,Auto,Southeast,2022,Low,0.00946,0.00612,386.88
ACC004120,Commercial,Southeast,2022,Low,0.01086,0.00373,113.05
ACC004121,Credit Card,Northeast,2022,Low,0.03429,0.04616,42.19
ACC004122,Commercial,West,2020,Low,0.00665,0.00289,180.22
ACC004123,Mortgage,Northeast,2019,Medium,0.00605,0.00119,163.27
ACC004124,Commercial,Northeast,2021,Medium,0.01329,0.0155,295.4
ACC004125,Mortgage,Southeast,2019,High,0.02821,0.04602,83.25
ACC004126,Auto,Northeast,2021,Low,0.01838,0.02903,135.22
ACC004127,Auto,Northeast,2022,Medium,0.0259,0.04143,246.17
ACC004128,Credit Card,Southeast,2023,High,0.14698,0.15744,44.2
ACC004129,Commercial,Southeast,2022,Low,0.00832,0.02172,429.86
ACC004130,Credit Card,Northeast,2023,High,0.14611,0.16293,151.37
ACC004131,Auto,West,2021,High,0.07029,0.07818,39.6
ACC004132,Auto,West,2021,Medium,0.02457,0.02823,39.25
ACC004133,Auto,Midwest,2020,Medium,0.02625,0.02351,131.73
ACC004134,Auto,Midwest,2022,Medium,0.02738,0.03313,76.69
ACC004135,Mortgage,West,2023,Low,0.01025,0.01413,367.06
ACC004136,Auto,Southeast,2020,Medium,0.03534,0.0212,105.2
ACC004137,Commercial,Southeast,2019,High,0.04188,0.04089,213.5
ACC004138,Credit Card,Northeast,2019,Low,0.03421,0.05619,53.61
ACC004139,Credit Card,Midwest,2022,Medium,0.06455,0.08177,144.37
ACC004140,Mortgage,Northeast,2022,Medium,0.01401,0.01776,719.56
ACC004141,Auto,Midwest,2019,Low,0.00851,0.0025,124.24
ACC004142,Mortgage,West,2019,Medium,0.01226,0.01431,76.44
ACC004143,Mortgage,Northeast,2022,Medium,0.00904,0.00827,52.64
ACC004144,Auto,Midwest,2020,Medium,0.02298,0.02135,145.11
ACC004145,Mortgage,Southeast,2021,Medium,0.00699,0.00155,805.27
ACC004146,Mortgage,Southeast,2020,Low,0.00405,0.01137,28.9
ACC004147,Credit Card,Midwest,2022,High,0.15768,0.17544,139.78
ACC004148,Auto,Northeast,2022,Medium,0.02927,0.03123,18.98
ACC004149,Auto,West,2019,Medium,0.03106,0.04747,90.69
ACC004150,Mortgage,Southeast,2019,Low,0.00884,0.01263,203.43
ACC004151,Auto,Southeast,2021,Low,0.01383,0.02343,22.28
ACC004152,Auto,West,2022,High,0.06351,0.06569,87.03
ACC004153,Auto,Northeast,2019,Low,0.01445,0.01162,210.32
ACC004154,Auto,Southeast,2019,Low,0.01709,0.00861,173.71
ACC004155,Mortgage,West,2022,Medium,0.0136,0.01553,222.91
ACC004156,Commercial,Southeast,2021,Medium,0.01606,0.001,46.08
ACC004157,Mortgage,Northeast,2019,High,0.02721,0.02939,210.21
ACC004158,Auto,Southeast,2022,Medium,0.02726,0.02978,72.24
ACC004159,Mortgage,West,2019,High,0.03143,0.02969,349.62
ACC004160,Auto,West,2020,Low,0.01807,0.01733,9.27
ACC004161,Mortgage,West,2022,Medium,0.00846,0.001,104.84
ACC004162,Commercial,Southeast,2020,Medium,0.01525,0.02633,167.11
ACC004163,Mortgage,West,2019,Medium,0.01427,0.01157,749.43
ACC004164,Auto,Southeast,2023,Low,0.01128,0.0035,164.71
ACC004165,Mortgage,West,2020,Low,0.0044,0.00876,186.04
ACC004166,Mortgage,West,2021,Medium,0.01476,0.01565,232.9
ACC004167,Auto,Northeast,2023,Medium,0.02089,0.01802,667.61
ACC004168,Auto,West,2023,Medium,0.03117,0.02746,93.85
ACC004169,Auto,Midwest,2023,Medium,0.02316,0.02312,27.56
ACC004170,Commercial,Midwest,2020,Medium,0.01985,0.03062,21.9
ACC004171,Credit Card,West,2023,Low,0.02967,0.04843,329.32
ACC004172,Commercial,Northeast,2019,Medium,0.01881,0.01854,194.0
ACC004173,Mortgage,Midwest,2020,Medium,0.01071,0.01753,109.11
ACC004174,Credit Card,Northeast,2019,Low,0.03857,0.05379,73.46
ACC004175,Auto,Southeast,2021,Low,0.01271,0.01592,184.38
ACC004176,Auto,Northeast,2023,Medium,0.02328,0.02449,190.88
ACC004177,Commercial,Northeast,2022,Medium,0.02119,0.02591,263.96
ACC004178,Credit Card,West,2023,Low,0.03009,0.04153,39.24
ACC004179,Commercial,Southeast,2019,Low,0.00697,0.001,17.86
ACC004180,Credit Card,Southeast,2022,Low,0.02703,0.04928,49.59
ACC004181,Mortgage,Southeast,2022,Medium,0.0161,0.02814,29.33
ACC004182,Credit Card,Midwest,2021,Medium,0.06434,0.07061,27.56
ACC004183,Auto,Midwest,2019,Low,0.02119,0.02262,976.22
ACC004184,Commercial,Midwest,2019,High,0.0462,0.04261,9.77
ACC004185,Credit Card,West,2023,Low,0.03043,0.0525,260.77
ACC004186,Mortgage,Southeast,2020,Low,0.00626,0.00823,440.71
ACC004187,Mortgage,West,2022,Low,0.0119,0.03852,485.39
ACC004188,Mortgage,West,2023,Medium,0.00342,0.00101,206.99
ACC004189,Auto,Midwest,2021,Medium,0.02814,0.04044,723.35
ACC004190,Mortgage,Northeast,2020,Low,0.00495,0.01803,1261.53
ACC004191,Credit Card,Southeast,2021,Medium,0.06536,0.08463,103.27
ACC004192,Auto,Midwest,2020,Medium,0.0292,0.02949,253.91
ACC004193,Credit Card,Southeast,2019,High,0.1792,0.19496,686.05
ACC004194,Mortgage,Southeast,2023,High,0.02556,0.02565,52.75
ACC004195,Auto,Southeast,2020,Medium,0.02868,0.03775,110.62
ACC004196,Mortgage,Northeast,2022,Low,0.00131,0.001,70.04
ACC004197,Commercial,Northeast,2022,Low,0.00902,0.00773,258.06
ACC004198,Mortgage,West,2021,High,0.02965,0.02739,15.21
ACC004199,Mortgage,Northeast,2021,Medium,0.00937,0.001,832.1
ACC004200,Mortgage,West,2019,Medium,0.0176,0.02448,281.62
ACC004201,Credit Card,Southeast,2021,High,0.16901,0.19251,301.25
ACC004202,Mortgage,West,2022,High,0.02878,0.02371,8.71
ACC004203,Auto,Southeast,2019,Medium,0.0325,0.04074,42.6
ACC004204,Credit Card,West,2020,High,0.17259,0.17492,887.64
ACC004205,Credit Card,Midwest,2022,Low,0.03492,0.05012,119.95
ACC004206,Mortgage,West,2023,Medium,0.01471,0.0137,18.75
ACC004207,Mortgage,Northeast,2020,High,0.03117,0.03188,193.63
ACC004208,Auto,West,2023,Low,0.01079,0.01145,335.29
ACC004209,Mortgage,Southeast,2019,Low,0.00588,0.00526,280.84
ACC004210,Credit Card,Southeast,2021,Medium,0.06772,0.07962,123.9
ACC004211,Mortgage,Northeast,2023,Medium,0.01251,0.01164,579.8
ACC004212,Auto,West,2021,Low,0.01352,0.02442,63.92
ACC004213,Mortgage,Midwest,2021,Low,0.0038,0.001,283.75
ACC004214,Auto,West,2019,Low,0.01975,0.0378,174.52
ACC004215,Mortgage,Midwest,2021,Low,0.00228,0.001,126.51
ACC004216,Credit Card,Northeast,2021,High,0.16218,0.1791,94.18
ACC004217,Mortgage,Southeast,2023,Medium,0.00602,0.01059,98.27
ACC004218,Commercial,Southeast,2020,Medium,0.01442,0.01209,154.27
ACC004219,Credit Card,Northeast,2020,Low,0.03824,0.0643,104.45
ACC004220,Mortgage,West,2022,Low,0.00909,0.01345,357.7
ACC004221,Mortgage,West,2023,Low,0.00478,0.00314,78.01
ACC004222,Mortgage,Midwest,2020,High,0.03024,0.04121,974.52
ACC004223,Mortgage,Midwest,2022,High,0.02622,0.01809,73.94
ACC004224,Mortgage,Midwest,2023,Low,0.00142,0.001,447.69
ACC004225,Commercial,Midwest,2022,High,0.04603,0.05053,471.47
ACC004226,Auto,Northeast,2021,Low,0.01787,0.02429,181.1
ACC004227,Mortgage,Midwest,2020,Low,0.00681,0.00939,162.73
ACC004228,Auto,West,2020,Medium,0.02618,0.02516,61.88
ACC004229,Mortgage,West,2019,Low,0.00533,0.00331,79.8
ACC004230,Commercial,Midwest,2019,High,0.04292,0.05197,193.2
ACC004231,Mortgage,West,2021,Low,0.00579,0.00772,140.59
ACC004232,Credit Card,Midwest,2019,Medium,0.07293,0.08095,613.82
ACC004233,Credit Card,Southeast,2019,Low,0.03498,0.04254,86.01
ACC004234,Mortgage,Southeast,2022,Low,0.001,0.01311,92.49
ACC004235,Mortgage,Midwest,2019,Low,0.0124,0.00665,20.13
ACC004236,Mortgage,West,2019,High,0.03071,0.03289,321.25
ACC004237,Commercial,Northeast,2021,Medium,0.01787,0.02868,288.26
ACC004238,Auto,Southeast,2023,Medium,0.02373,0.02807,479.38
ACC004239,Credit Card,Midwest,2022,Low,0.02681,0.03575,512.92
ACC004240,Credit Card,West,2019,Low,0.03575,0.04262,382.5
ACC004241,Credit Card,Southeast,2019,Low,0.03503,0.06499,402.36
ACC004242,Auto,Midwest,2022,Medium,0.02838,0.02005,308.61
ACC004243,Auto,Northeast,2022,Low,0.01584,0.01142,371.26
ACC004244,Credit Card,Southeast,2020,Low,0.0368,0.05478,16.28
ACC004245,Mortgage,West,2023,Medium,0.01296,0.01121,39.66
ACC004246,Commercial,Midwest,2023,Medium,0.02041,0.025,32.6
ACC004247,Mortgage,West,2022,Low,0.00642,0.001,681.44
ACC004248,Mortgage,Northeast,2022,Low,0.00855,0.00686,58.0
ACC004249,Credit Card,Southeast,2022,Low,0.03298,0.0534,70.29
ACC004250,Mortgage,West,2019,Medium,0.0063,0.01175,149.6
ACC004251,Mortgage,West,2022,Low,0.00479,0.001,33.37
ACC004252,Mortgage,West,2023,Medium,0.0074,0.001,234.31
ACC004253,Auto,Southeast,2020,Low,0.01507,0.01678,11.51
ACC004254,Credit Card,West,2019,High,0.17763,0.18213,36.13
ACC004255,Mortgage,Southeast,2020,High,0.03057,0.04084,188.4
ACC004256,Mortgage,West,2020,Low,0.00869,0.00995,33.45
ACC004257,Auto,West,2023,Low,0.01611,0.01054,705.52
ACC004258,Commercial,Southeast,2021,Low,0.01311,0.00467,156.89
ACC004259,Mortgage,Southeast,2022,Medium,0.00547,0.001,577.37
ACC004260,Commercial,West,2023,Medium,0.0114,0.001,228.04
ACC004261,Commercial,Southeast,2022,Medium,0.02453,0.02849,146.3
ACC004262,Mortgage,Southeast,2022,Low,0.00828,0.00186,44.89
ACC004263,Credit Card,Midwest,2023,Low,0.03067,0.04887,452.58
ACC004264,Credit Card,West,2022,Medium,0.0631,0.0824,252.02
ACC004265,Auto,Northeast,2020,Medium,0.02858,0.03631,1810.9
ACC004266,Auto,West,2022,Medium,0.02045,0.02246,401.05
ACC004267,Credit Card,Southeast,2020,Medium,0.06668,0.09068,92.12
ACC004268,Credit Card,Northeast,2020,Medium,0.06866,0.09475,210.04
ACC004269,Credit Card,Southeast,2022,Medium,0.06085,0.07792,246.3
ACC004270,Commercial,Southeast,2020,High,0.04137,0.04392,599.17
ACC004271,Auto,Midwest,2019,Medium,0.03768,0.03322,725.05
ACC004272,Credit Card,Midwest,2023,High,0.14925,0.15634,122.2
ACC004273,Commercial,Northeast,2021,High,0.04208,0.05234,34.51
ACC004274,Mortgage,Southeast,2022,Low,0.00598,0.01082,16.04
ACC004275,Mortgage,Northeast,2023,Medium,0.01177,0.01726,37.81
ACC004276,Auto,Southeast,2022,Medium,0.02482,0.02009,72.96
ACC004277,Commercial,Midwest,2022,Low,0.01162,0.02461,902.53
ACC004278,Mortgage,West,2022,Medium,0.01183,0.01,919.11
ACC004279,Credit Card,Northeast,2020,Low,0.03064,0.03922,469.75
ACC004280,Mortgage,Midwest,2023,Low,0.00468,0.001,649.68
ACC004281,Mortgage,Southeast,2022,Low,0.00473,0.0173,63.51
ACC004282,Auto,Southeast,2019,Medium,0.02935,0.02046,24.09
ACC004283,Mortgage,Midwest,2019,Medium,0.01353,0.00752,44.35
ACC004284,Commercial,Northeast,2023,Medium,0.0169,0.04009,12.91
ACC004285,Mortgage,West,2023,Low,0.00655,0.01408,38.99
ACC004286,Commercial,Southeast,2023,Medium,0.01602,0.01015,80.87
ACC004287,Mortgage,Northeast,2019,Low,0.00626,0.001,181.28
ACC004288,Commercial,West,2023,Low,0.00105,0.001,174.61
ACC004289,Auto,West,2023,Low,0.01483,0.01561,64.87
ACC004290,Mortgage,Midwest,2022,High,0.02772,0.03354,293.75
ACC004291,Mortgage,Midwest,2021,Low,0.00255,0.0147,66.39
ACC004292,Mortgage,Northeast,2021,Medium,0.01184,0.001,150.21
ACC004293,Auto,Southeast,2021,High,0.07069,0.06009,39.17
ACC004294,Credit Card,Southeast,2019,Low,0.03951,0.05356,548.07
ACC004295,Auto,West,2021,High,0.07028,0.09258,152.17
ACC004296,Auto,Southeast,2020,Low,0.01534,0.02243,335.15
ACC004297,Auto,Midwest,2020,Low,0.01722,0.0202,34.49
ACC004298,Auto,Southeast,2019,Low,0.01408,0.00428,182.97
ACC004299,Credit Card,Midwest,2021,Medium,0.06724,0.06528,294.95
ACC004300,Auto,Northeast,2019,High,0.07314,0.07345,12.77
ACC004301,Credit Card,Midwest,2023,Medium,0.06333,0.07754,602.88
ACC004302,Commercial,Northeast,2023,Medium,0.01017,0.00803,33.14
ACC004303,Mortgage,Midwest,2023,Low,0.00745,0.00441,191.15
ACC004304,Mortgage,Northeast,2020,High,0.0288,0.02282,1268.06
ACC004305,Mortgage,West,2019,Low,0.0089,0.00108,466.79
ACC004306,Auto,West,2021,Low,0.01141,0.02252,24.83
ACC004307,Mortgage,Midwest,2022,High,0.02652,0.01943,119.86
ACC004308,Commercial,West,2019,Low,0.00918,0.00697,652.05
ACC004309,Auto,West,2023,Low,0.0138,0.01349,55.69
ACC004310,Auto,Northeast,2021,Low,0.01061,0.01626,96.37
ACC004311,Credit Card,Midwest,2023,Low,0.03191,0.04009,93.18
ACC004312,Mortgage,Southeast,2019,Medium,0.00646,0.01429,294.14
ACC004313,Credit Card,West,2021,Low,0.031,0.04136,23.47
ACC004314,Mortgage,West,2021,High,0.02281,0.02152,314.61
ACC004315,Auto,West,2019,Low,0.01748,0.03063,70.29
ACC004316,Commercial,Southeast,2022,Medium,0.01695,0.0092,146.41
ACC004317,Credit Card,Northeast,2023,Medium,0.06137,0.08214,113.31
ACC004318,Commercial,Northeast,2021,Medium,0.02092,0.02896,304.82
ACC004319,Mortgage,Northeast,2020,Medium,0.01055,0.01303,144.71
ACC004320,Credit Card,West,2022,Medium,0.06483,0.07889,835.91
ACC004321,Auto,Midwest,2020,Medium,0.02895,0.04595,486.54
ACC004322,Auto,Southeast,2020,High,0.07162,0.07151,57.15
ACC004323,Mortgage,Southeast,2022,Low,0.00917,0.0108,763.84
ACC004324,Mortgage,Northeast,2021,Low,0.01175,0.00905,217.74
ACC004325,Auto,Midwest,2020,Medium,0.02746,0.02866,181.97
ACC004326,Mortgage,Southeast,2021,Low,0.008,0.01571,410.7
ACC004327,Credit Card,West,2023,Low,0.03096,0.04375,42.55
ACC004328,Credit Card,Northeast,2021,High,0.16599,0.16413,28.35
ACC004329,Commercial,West,2019,Low,0.00974,0.01385,152.92
ACC004330,Mortgage,Northeast,2023,Low,0.004,0.001,71.7
ACC004331,Commercial,Southeast,2022,Medium,0.005,0.01093,1787.3
ACC004332,Mortgage,Southeast,2020,Low,0.01035,0.01034,59.31
ACC004333,Auto,Midwest,2023,Low,0.01042,0.01796,155.76
ACC004334,Credit Card,Midwest,2023,Low,0.02928,0.03669,186.86
ACC004335,Mortgage,Northeast,2023,Low,0.00434,0.001,650.36
ACC004336,Mortgage,Southeast,2020,Low,0.0034,0.001,44.99
ACC004337,Mortgage,Midwest,2023,Medium,0.01072,0.001,21.45
ACC004338,Auto,Southeast,2023,Low,0.01237,0.02126,791.02
ACC004339,Credit Card,Northeast,2023,Low,0.02785,0.02985,163.47
ACC004340,Mortgage,Northeast,2021,Medium,0.01145,0.02023,392.17
ACC004341,Mortgage,Midwest,2020,Low,0.00565,0.00905,414.9
ACC004342,Auto,Southeast,2020,Low,0.01716,0.01557,510.82
ACC004343,Mortgage,Midwest,2023,Low,0.001,0.00376,94.31
ACC004344,Credit Card,Northeast,2021,Low,0.03058,0.04813,68.12
ACC004345,Commercial,Midwest,2023,Low,0.00968,0.00647,13.52
ACC004346,Credit Card,Northeast,2021,Low,0.03108,0.04847,44.98
ACC004347,Commercial,Midwest,2021,High,0.03854,0.04439,159.91
ACC004348,Auto,West,2019,High,0.07323,0.06567,63.96
ACC004349,Credit Card,Southeast,2021,High,0.1647,0.18247,37.75
ACC004350,Mortgage,Northeast,2021,Low,0.00521,0.001,157.67
ACC004351,Mortgage,Northeast,2019,Medium,0.01137,0.001,743.62
ACC004352,Credit Card,Southeast,2019,Medium,0.06891,0.08843,138.76
ACC004353,Mortgage,Northeast,2021,Low,0.00782,0.00448,38.12
ACC004354,Commercial,West,2020,High,0.0471,0.04028,683.28
ACC004355,Credit Card,West,2022,Medium,0.05727,0.07184,58.62
ACC004356,Commercial,West,2021,Low,0.00359,0.001,875.89
ACC004357,Mortgage,West,2021,High,0.03051,0.0226,108.23
ACC004358,Auto,Midwest,2019,Low,0.01971,0.0066,167.97
ACC004359,Credit Card,Southeast,2021,Low,0.02661,0.02587,965.91
ACC004360,Mortgage,Southeast,2021,Low,0.00795,0.01386,29.32
ACC004361,Auto,Southeast,2021,Low,0.01866,0.01528,42.09
ACC004362,Credit Card,West,2020,High,0.16991,0.19267,100.3
ACC004363,Commercial,Southeast,2019,Medium,0.02274,0.01928,125.47
ACC004364,Credit Card,Southeast,2023,Low,0.02947,0.04731,3535.05
ACC004365,Mortgage,Midwest,2023,Medium,0.01094,0.00994,51.13
ACC004366,Auto,Southeast,2023,High,0.06034,0.0607,31.03
ACC004367,Auto,Southeast,2020,High,0.07488,0.07562,48.28
ACC004368,Mortgage,Northeast,2022,High,0.02875,0.02519,196.09
ACC004369,Auto,Northeast,2019,High,0.08017,0.07034,267.85
ACC004370,Mortgage,Northeast,2023,Medium,0.01432,0.02045,63.53
ACC004371,Mortgage,Southeast,2019,Low,0.00597,0.01872,152.21
ACC004372,Auto,West,2021,High,0.07808,0.09135,1531.87
ACC004373,Mortgage,Southeast,2023,Low,0.00905,0.00463,154.81
ACC004374,Auto,Midwest,2022,Low,0.01475,0.00888,218.15
ACC004375,Mortgage,Southeast,2023,Low,0.00201,0.001,1431.94
ACC004376,Credit Card,Southeast,2021,Low,0.02841,0.042,64.22
ACC004377,Mortgage,Northeast,2019,Medium,0.00766,0.00725,59.38
ACC004378,Commercial,Midwest,2019,High,0.0422,0.03422,84.47
ACC004379,Mortgage,Midwest,2019,Low,0.01013,0.001,78.77
ACC004380,Auto,Southeast,2019,Medium,0.03146,0.03186,16.69
ACC004381,Mortgage,Midwest,2021,Low,0.00366,0.001,175.14
ACC004382,Mortgage,Southeast,2019,Medium,0.01159,0.01079,192.54
ACC004383,Auto,Southeast,2019,Low,0.01423,0.00667,118.74
ACC004384,Credit Card,Midwest,2021,Low,0.0354,0.05664,199.73
ACC004385,Commercial,Midwest,2022,Medium,0.01311,0.02149,202.3
ACC004386,Mortgage,Northeast,2022,Medium,0.01155,0.02012,30.59
ACC004387,Mortgage,Southeast,2019,Low,0.0069,0.00413,209.84
ACC004388,Credit Card,Southeast,2023,Low,0.02745,0.03337,290.1
ACC004389,Auto,West,2021,Low,0.01851,0.012,21.83
ACC004390,Mortgage,Southeast,2020,Medium,0.01061,0.01291,858.97
ACC004391,Credit Card,West,2020,Low,0.03152,0.03335,33.68
ACC004392,Auto,Midwest,2023,Low,0.01506,0.02621,37.87
ACC004393,Credit Card,Northeast,2021,High,0.16516,0.17752,189.11
ACC004394,Mortgage,Southeast,2020,Medium,0.01273,0.01673,281.92
ACC004395,Auto,West,2021,Low,0.0102,0.001,377.36
ACC004396,Mortgage,Southeast,2019,Medium,0.01444,0.00703,290.96
ACC004397,Credit Card,Midwest,2019,Low,0.04252,0.04227,79.55
ACC004398,Mortgage,West,2020,Low,0.00196,0.01013,169.06
ACC004399,Credit Card,Midwest,2020,Medium,0.07006,0.08378,101.49
ACC004400,Credit Card,Northeast,2020,Low,0.03214,0.05171,182.93
ACC004401,Credit Card,Southeast,2019,Low,0.04407,0.05958,161.12
ACC004402,Mortgage,Southeast,2022,High,0.02997,0.03372,80.97
ACC004403,Mortgage,Southeast,2019,Medium,0.01285,0.01015,97.84
ACC004404,Auto,West,2020,High,0.06819,0.06656,16.08
ACC004405,Auto,Northeast,2023,High,0.05954,0.05881,401.88
ACC004406,Commercial,Midwest,2019,Low,0.01124,0.01448,212.1
ACC004407,Mortgage,West,2020,Medium,0.00741,0.01087,9.32
ACC004408,Commercial,West,2021,Low,0.00426,0.02675,384.44
