account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC003761,Auto,Midwest,2022,High,0.06516,0.066,480.17
ACC003762,Auto,Northeast,2021,High,0.07209,0.0713,269.84
ACC003763,Mortgage,West,2023,Medium,0.01568,0.00933,70.69
ACC003764,Credit Card,Midwest,2021,Low,0.02934,0.06644,88.2
ACC003765,Commercial,West,2020,Low,0.01354,0.0146,569.12
ACC003766,Mortgage,Southeast,2019,Low,0.0049,0.00598,137.72
ACC003767,Mortgage,Northeast,2019,Medium,0.01206,0.01187,100.85
ACC003768,Mortgage,Midwest,2022,Medium,0.0156,0.01923,42.17
ACC003769,Mortgage,Southeast,2023,Medium,0.00877,0.00896,54.42
ACC003770,Auto,Northeast,2022,Low,0.0123,0.01106,34.48
ACC003771,Mortgage,West,2022,Low,0.00332,0.00233,428.98
ACC003772,Credit Card,Midwest,2019,Low,0.03611,0.07112,57.91
ACC003773,Mortgage,West,2019,Low,0.00694,0.00774,35.42
ACC003774,Mortgage,Northeast,2021,High,0.02544,0.0253,183.02
ACC003775,Mortgage,Northeast,2021,Low,0.00985,0.00811,55.73
ACC003776,Mortgage,Southeast,2021,High,0.02526,0.02398,949.64
ACC003777,Credit Card,West,2023,Medium,0.0615,0.09582,155.92
ACC003778,Commercial,Midwest,2020,Low,0.0087,0.00504,189.82
ACC003779,Auto,West,2023,Low,0.01623,0.01891,190.45
ACC003780,Mortgage,West,2020,Low,0.00334,0.00616,294.45
ACC003781,Credit Card,West,2020,Medium,0.07072,0.10158,348.1
ACC003782,Credit Card,Southeast,2020,Medium,0.07626,0.1055,153.73
ACC003783,Credit Card,Northeast,2022,Low,0.02718,0.05125,43.85
ACC003784,Auto,West,2020,Low,0.01167,0.01433,123.42
ACC003785,Auto,Midwest,2021,Low,0.02,0.01362,159.37
ACC003786,Mortgage,Southeast,2019,Low,0.0056,0.00626,20.94
ACC003787,Mortgage,Southeast,2020,Medium,0.01184,0.01205,11.87
ACC003788,Commercial,West,2019,Medium,0.017,0.02008,34.63
ACC003789,Mortgage,Southeast,2022,Low,0.01021,0.00663,14.28
ACC003790,Mortgage,West,2023,Medium,0.00516,0.00138,82.78
ACC003791,Mortgage,Northeast,2020,Low,0.00946,0.0116,58.71
ACC003792,Mortgage,Southeast,2023,Medium,0.00557,0.00488,165.07
ACC003793,Commercial,Northeast,2021,Medium,0.0118,0.00373,347.61
ACC003794,Mortgage,West,2023,Medium,0.00674,0.00671,210.02
ACC003795,Auto,West,2020,Low,0.01399,0.02122,249.97
ACC003796,Credit Card,Northeast,2023,Medium,0.05786,0.09005,461.8
ACC003797,Mortgage,Midwest,2019,Medium,0.00968,0.00494,100.35
ACC003798,Mortgage,West,2020,Low,0.00297,0.00485,6.5
ACC003799,Mortgage,Midwest,2020,Low,0.00302,0.00695,18.3
ACC003800,Mortgage,Midwest,2019,Medium,0.0092,0.0023,269.91
ACC003801,Mortgage,Southeast,2023,Low,0.0057,0.00455,187.81
ACC003802,Auto,Northeast,2020,Medium,0.02684,0.03204,341.78
ACC003803,Mortgage,West,2021,Low,0.001,0.001,4496.2
ACC003804,Auto,West,2019,Low,0.01489,0.01377,193.11
ACC003805,Commercial,West,2022,Medium,0.018,0.01714,132.34
ACC003806,Mortgage,Northeast,2019,Low,0.00516,0.0035,224.83
ACC003807,Mortgage,Midwest,2020,Low,0.00197,0.00747,35.58
ACC003808,Mortgage,Southeast,2023,Low,0.00724,0.01212,367.19
ACC003809,Mortgage,Southeast,2023,Medium,0.00588,0.00467,120.83
ACC003810,Mortgage,Southeast,2019,Low,0.00504,0.001,1118.02
ACC003811,Auto,Northeast,2022,Medium,0.02618,0.03128,21.74
ACC003812,Mortgage,Midwest,2022,Medium,0.01374,0.01684,149.22
ACC003813,Mortgage,Midwest,2023,Low,0.00673,0.00667,69.89
ACC003814,Mortgage,West,2020,Low,0.00647,0.00908,41.27
ACC003815,Credit Card,West,2020,Low,0.03729,0.06988,313.31
ACC003816,Mortgage,Midwest,2020,Low,0.00228,0.001,101.39
ACC003817,Credit Card,West,2021,High,0.16974,0.19736,732.63
ACC003818,Auto,Southeast,2022,Medium,0.01705,0.01708,78.49
ACC003819,Mortgage,Northeast,2019,Medium,0.01628,0.00855,92.66
ACC003820,Auto,West,2019,Medium,0.02748,0.02611,1664.98
ACC003821,Mortgage,Southeast,2019,Low,0.00714,0.00397,29.34
ACC003822,Credit Card,Southeast,2020,Medium,0.07335,0.10403,57.95
ACC003823,Mortgage,Southeast,2021,Low,0.00718,0.00268,3.64
ACC003824,Auto,West,2020,Medium,0.02987,0.03158,86.81
ACC003825,Auto,Southeast,2023,High,0.0651,0.06599,339.99
ACC003826,Auto,Midwest,2022,Low,0.00869,0.00828,242.68
ACC003827,Credit Card,Midwest,2019,Medium,0.06801,0.09989,176.45
ACC003828,Mortgage,Midwest,2023,Low,0.00581,0.00818,51.86
ACC003829,Auto,Midwest,2022,High,0.06503,0.06408,118.1
ACC003830,Mortgage,Northeast,2023,Low,0.00406,0.0042,92.11
ACC003831,Mortgage,West,2022,Low,0.00896,0.00625,147.44
ACC003832,Mortgage,Southeast,2022,High,0.0297,0.02694,182.92
ACC003833,Auto,Northeast,2021,Low,0.01099,0.01731,97.42
ACC003834,Auto,Northeast,2022,Low,0.01445,0.01364,152.72
ACC003835,Credit Card,Southeast,2022,Medium,0.05831,0.08826,131.98
ACC003836,Auto,Midwest,2023,Medium,0.02023,0.01993,66.02
ACC003837,Credit Card,Midwest,2021,Low,0.03032,0.06181,163.27
ACC003838,Commercial,West,2022,Low,0.00772,0.00554,32.06
ACC003839,Mortgage,West,2023,Low,0.00304,0.00125,184.5
ACC003840,Credit Card,Southeast,2022,Low,0.03285,0.0666,39.14
ACC003841,Mortgage,West,2022,High,0.0262,0.02025,143.94
ACC003842,Mortgage,Midwest,2019,Medium,0.01534,0.01609,259.44
ACC003843,Commercial,West,2023,Medium,0.01664,0.01335,48.86
ACC003844,Mortgage,Northeast,2023,Low,0.00188,0.001,512.56
ACC003845,Commercial,Midwest,2020,High,0.04583,0.0455,1268.91
ACC003846,Credit Card,Midwest,2023,Low,0.02741,0.0528,68.03
ACC003847,Commercial,Northeast,2023,High,0.03873,0.0334,124.75
ACC003848,Auto,Midwest,2020,High,0.0704,0.08078,635.44
ACC003849,Auto,Midwest,2023,High,0.06647,0.06864,17.15
ACC003850,Auto,Northeast,2021,Low,0.01594,0.01821,154.48
ACC003851,Auto,West,2019,Low,0.01292,0.01271,103.29
ACC003852,Commercial,West,2019,Medium,0.01684,0.01207,437.27
ACC003853,Mortgage,Southeast,2021,Low,0.01531,0.01465,110.59
ACC003854,Auto,Northeast,2021,Low,0.00997,0.00855,255.28
ACC003855,Commercial,Northeast,2023,Medium,0.01284,0.00514,55.27
ACC003856,Mortgage,Northeast,2021,Medium,0.00899,0.01615,464.94
ACC003857,Credit Card,Northeast,2020,Low,0.03102,0.06067,38.63
ACC003858,Mortgage,Southeast,2020,Low,0.00259,0.001,421.99
ACC003859,Mortgage,Midwest,2021,Medium,0.01067,0.01117,162.62
ACC003860,Auto,Midwest,2020,Low,0.0158,0.01029,8.8
ACC003861,Auto,Midwest,2022,Medium,0.02147,0.01772,160.08
ACC003862,Credit Card,Midwest,2019,Medium,0.0705,0.10664,307.46
ACC003863,Mortgage,Northeast,2023,High,0.02259,0.02051,33.95
ACC003864,Mortgage,West,2020,Medium,0.00799,0.00792,53.71
ACC003865,Commercial,Northeast,2019,Medium,0.02099,0.0214,165.11
ACC003866,Auto,Southeast,2023,High,0.0602,0.05951,80.33
ACC003867,Auto,Midwest,2020,Low,0.01027,0.00811,220.41
ACC003868,Mortgage,Northeast,2022,Medium,0.01314,0.02222,115.46
ACC003869,Commercial,Southeast,2020,Low,0.01238,0.00941,30.46
ACC003870,Commercial,West,2023,Medium,0.01571,0.01214,2426.13
ACC003871,Auto,Northeast,2019,Low,0.01218,0.01414,98.71
ACC003872,Mortgage,Midwest,2021,Low,0.00467,0.001,172.28
ACC003873,Commercial,Midwest,2019,Medium,0.01603,0.02012,1244.99
ACC003874,Commercial,Northeast,2021,Low,0.0081,0.0073,418.0
ACC003875,Auto,Northeast,2022,Low,0.01527,0.01579,286.29
ACC003876,Auto,Northeast,2021,Medium,0.02742,0.02861,528.14
ACC003877,Auto,Northeast,2023,Medium,0.02499,0.02363,287.65
ACC003878,Mortgage,Midwest,2022,Medium,0.00896,0.01262,287.64
ACC003879,Credit Card,Southeast,2023,Medium,0.06199,0.09459,293.11
ACC003880,Credit Card,Midwest,2023,Low,0.0311,0.06317,121.21
ACC003881,Auto,Southeast,2023,High,0.05699,0.05093,539.02
ACC003882,Credit Card,Southeast,2021,Low,0.02766,0.05626,333.39
ACC003883,Auto,Northeast,2023,Low,0.01151,0.01106,9.4
ACC003884,Commercial,West,2022,Low,0.01079,0.01774,411.99
ACC003885,Mortgage,Northeast,2019,Medium,0.0155,0.00984,57.28
ACC003886,Commercial,West,2019,Low,0.01129,0.00874,198.64
ACC003887,Mortgage,Northeast,2020,Low,0.0053,0.00962,19.95
ACC003888,Mortgage,West,2021,Medium,0.01539,0.01164,73.7
ACC003889,Auto,Midwest,2019,Medium,0.02783,0.0252,95.85
ACC003890,Mortgage,West,2021,Medium,0.00998,0.01667,282.59
ACC003891,Mortgage,West,2022,Low,0.001,0.00246,73.31
ACC003892,Credit Card,Southeast,2022,Low,0.03046,0.0639,11.03
ACC003893,Mortgage,Northeast,2023,Medium,0.00741,0.0103,82.4
ACC003894,Credit Card,Midwest,2020,High,0.17711,0.20758,94.0
ACC003895,Mortgage,Midwest,2019,Low,0.01002,0.01039,317.25
ACC003896,Mortgage,West,2023,Medium,0.01019,0.01374,177.27
ACC003897,Mortgage,Northeast,2021,Low,0.0069,0.00351,59.15
ACC003898,Auto,West,2022,Low,0.01131,0.01825,206.95
ACC003899,Auto,West,2021,Low,0.00614,0.004,1339.97
ACC003900,Mortgage,Midwest,2021,Medium,0.00871,0.0128,604.51
ACC003901,Mortgage,Southeast,2019,Medium,0.01424,0.01627,15.01
ACC003902,Mortgage,Northeast,2021,Low,0.00681,0.00463,2893.25
ACC003903,Auto,Northeast,2023,Medium,0.02382,0.02576,614.35
ACC003904,Auto,West,2019,Low,0.01722,0.01773,994.73
ACC003905,Mortgage,Southeast,2020,Low,0.00434,0.001,23.95
ACC003906,Mortgage,Southeast,2023,Medium,0.00658,0.00623,90.28
ACC003907,Commercial,Northeast,2021,Low,0.01047,0.00547,300.73
ACC003908,Mortgage,Southeast,2019,High,0.02816,0.03019,38.63
ACC003909,Commercial,Northeast,2023,Medium,0.01808,0.01751,279.61
ACC003910,Mortgage,West,2019,Medium,0.00601,0.00952,1053.54
ACC003911,Commercial,Southeast,2020,Medium,0.01554,0.01275,99.5
ACC003912,Auto,Southeast,2021,Medium,0.02929,0.02411,1146.01
ACC003913,Auto,Midwest,2020,Low,0.01586,0.01155,344.81
ACC003914,Mortgage,Midwest,2021,Medium,0.01034,0.01842,15.95
ACC003915,Commercial,Northeast,2022,Low,0.00874,0.02085,52.32
ACC003916,Mortgage,Northeast,2021,Medium,0.01142,0.01943,561.11
ACC003917,Credit Card,Southeast,2021,Medium,0.06153,0.08537,43.01
ACC003918,Mortgage,Midwest,2022,Low,0.00416,0.001,541.89
ACC003919,Auto,West,2022,Low,0.01381,0.00955,309.17
ACC003920,Credit Card,West,2022,Medium,0.06452,0.09762,215.93
ACC003921,Auto,Southeast,2021,High,0.06855,0.07699,74.24
ACC003922,Auto,West,2021,Medium,0.02584,0.02946,213.02
ACC003923,Credit Card,Northeast,2020,Low,0.0305,0.06126,1117.62
ACC003924,Auto,Northeast,2021,High,0.07101,0.06731,92.94
ACC003925,Mortgage,Midwest,2019,Medium,0.01393,0.01279,308.63
ACC003926,Mortgage,Northeast,2019,Medium,0.01496,0.01532,1648.43
ACC003927,Credit Card,Northeast,2023,Low,0.02676,0.0603,203.32
ACC003928,Mortgage,West,2023,Low,0.00537,0.00337,82.37
ACC003929,Auto,West,2020,Low,0.0123,0.0139,81.3
ACC003930,Mortgage,Midwest,2021,Medium,0.01114,0.01224,12.18
ACC003931,Commercial,Northeast,2023,Low,0.01622,0.01662,34.68
ACC003932,Auto,Northeast,2021,Medium,0.03021,0.02863,222.72
ACC003933,Auto,Northeast,2019,High,0.07273,0.07322,475.23
ACC003934,Credit Card,Southeast,2021,Medium,0.06524,0.09486,89.0
ACC003935,Credit Card,West,2023,Low,0.02891,0.05579,467.95
ACC003936,Mortgage,Midwest,2020,Low,0.00612,0.00966,433.94
ACC003937,Mortgage,West,2023,Medium,0.00543,0.01173,58.85
ACC003938,Auto,West,2022,Low,0.0141,0.01478,72.61
ACC003939,Mortgage,Midwest,2019,Low,0.001,0.001,29.51
ACC003940,Mortgage,Northeast,2023,Low,0.001,0.00404,362.39
ACC003941,Mortgage,Northeast,2022,Medium,0.01651,0.01725,149.08
ACC003942,Mortgage,Southeast,2020,Medium,0.01042,0.01498,430.62
ACC003943,Mortgage,Midwest,2022,Low,0.00953,0.00995,138.15
ACC003944,Mortgage,West,2023,Medium,0.00757,0.00991,48.01
ACC003945,Mortgage,West,2022,Low,0.001,0.00793,378.3
ACC003946,Auto,West,2023,Low,0.00935,0.01442,13.77
ACC003947,Mortgage,Southeast,2023,High,0.03306,0.03244,99.03
ACC003948,Mortgage,West,2020,Low,0.00152,0.00584,58.6
ACC003949,Credit Card,West,2019,Medium,0.07733,0.10306,925.79
ACC003950,Auto,Northeast,2023,Low,0.01354,0.01273,1211.62
ACC003951,Commercial,Midwest,2023,Low,0.00786,0.01119,246.6
ACC003952,Commercial,Southeast,2020,Medium,0.015,0.02112,74.1
ACC003953,Auto,West,2021,Medium,0.0248,0.02179,1170.75
ACC003954,Credit Card,West,2021,Medium,0.06769,0.09758,64.2
ACC003955,Mortgage,Northeast,2020,High,0.03271,0.03272,28.19
ACC003956,Credit Card,Midwest,2021,Medium,0.06659,0.09622,13.67
ACC003957,Auto,West,2021,Low,0.01597,0.0111,167.81
ACC003958,Credit Card,Midwest,2023,Medium,0.05872,0.09073,18.95
ACC003959,Mortgage,West,2020,Medium,0.01802,0.01292,814.56
ACC003960,Commercial,Midwest,2019,Medium,0.01872,0.02327,73.96
ACC003961,Auto,West,2021,Low,0.01985,0.02525,31.7
ACC003962,Credit Card,West,2019,High,0.1771,0.20455,566.11
ACC003963,Commercial,West,2019,Low,0.00886,0.00379,424.56
ACC003964,Commercial,Northeast,2022,Medium,0.01896,0.01884,1092.36
ACC003965,Mortgage,West,2023,Low,0.00543,0.00335,19.31
ACC003966,Auto,Southeast,2019,Medium,0.03155,0.03071,15.0
ACC003967,Auto,Midwest,2020,Low,0.01144,0.01181,965.69
ACC003968,Auto,Midwest,2019,Low,0.01378,0.01006,5.12
ACC003969,Auto,Midwest,2021,Low,0.01112,0.01776,34.52
ACC003970,Credit Card,Northeast,2021,Medium,0.06574,0.09318,158.6
ACC003971,Commercial,West,2023,Low,0.00693,0.01068,30.1
ACC003972,Mortgage,Midwest,2023,Medium,0.00841,0.00485,191.24
ACC003973,Mortgage,Midwest,2023,High,0.0269,0.02714,37.4
ACC003974,Credit Card,Midwest,2021,High,0.1618,0.19361,697.91
ACC003975,Auto,Midwest,2022,Low,0.00668,0.00722,351.2
ACC003976,Commercial,Southeast,2020,Low,0.00691,0.00589,206.46
ACC003977,Credit Card,Midwest,2019,High,0.18646,0.21449,96.93
ACC003978,Mortgage,Southeast,2023,High,0.02653,0.0249,42.94
ACC003979,Auto,West,2023,Low,0.00996,0.00726,126.26
ACC003980,Commercial,Northeast,2019,Low,0.01034,0.01167,33.84
ACC003981,Mortgage,Northeast,2019,Low,0.0056,0.01292,1480.82
ACC003982,Mortgage,Midwest,2023,Low,0.00616,0.0076,217.7
ACC003983,Auto,Midwest,2021,Medium,0.03014,0.03253,52.24
ACC003984,Mortgage,Midwest,2022,Low,0.00583,0.01016,971.69
ACC003985,Commercial,Midwest,2023,Medium,0.01536,0.01356,140.42
ACC003986,Mortgage,Northeast,2021,Low,0.00996,0.00274,795.14
ACC003987,Mortgage,West,2019,Low,0.00762,0.00763,766.77
ACC003988,Commercial,West,2022,Medium,0.01633,0.01975,250.58
ACC003989,Mortgage,Northeast,2019,Medium,0.01213,0.02017,32.35
ACC003990,Mortgage,Northeast,2022,Low,0.00355,0.001,73.95
ACC003991,Mortgage,Midwest,2021,Low,0.00176,0.00616,11014.01
ACC003992,Commercial,Southeast,2021,Low,0.01026,0.01131,76.6
ACC003993,Commercial,Northeast,2021,High,0.04508,0.04352,108.98
ACC003994,Mortgage,Northeast,2023,High,0.02628,0.0221,84.25
ACC003995,Credit Card,Midwest,2020,Medium,0.0707,0.09836,48.06
ACC003996,Credit Card,Southeast,2023,High,0.14734,0.17963,345.41
ACC003997,Mortgage,West,2023,Medium,0.00821,0.0131,29.76
ACC003998,Mortgage,Southeast,2023,Low,0.00115,0.001,54.76
ACC003999,Commercial,Midwest,2023,Low,0.00675,0.0088,214.95
ACC004000,Mortgage,Southeast,2022,High,0.0292,0.02691,109.87
ACC004001,Auto,Midwest,2023,Medium,0.02291,0.02099,180.5
ACC004002,Mortgage,Midwest,2022,High,0.02603,0.02769,142.99
ACC004003,Auto,Southeast,2019,Medium,0.03211,0.03979,36.36
ACC004004,Mortgage,West,2019,High,0.03362,0.03075,860.49
ACC004005,Mortgage,Midwest,2022,Medium,0.00556,0.00518,585.0
ACC004006,Mortgage,Northeast,2021,Medium,0.00957,0.00327,47.15
ACC004007,Commercial,West,2023,High,0.03529,0.03704,262.99
ACC004008,Mortgage,Southeast,2021,Low,0.00287,0.001,82.38
ACC004009,Auto,Midwest,2020,Medium,0.0276,0.03391,544.59
ACC004010,Auto,Southeast,2023,Low,0.00666,0.0081,416.02
ACC004011,Mortgage,Northeast,2021,High,0.0264,0.02526,670.0
ACC004012,Credit Card,Midwest,2023,Medium,0.06011,0.089,47.62
ACC004013,Mortgage,Midwest,2019,Low,0.00287,0.00433,29.2
ACC004014,Auto,Midwest,2019,Low,0.01355,0.01632,15.96
ACC004015,Auto,Midwest,2019,Low,0.01506,0.01038,3678.37
ACC004016,Commercial,Midwest,2023,Low,0.00786,0.00727,440.26
ACC004017,Credit Card,Midwest,2019,Low,0.0311,0.06109,661.13
ACC004018,Mortgage,Northeast,2022,High,0.02835,0.0292,26.56
ACC004019,Credit Card,Midwest,2022,Medium,0.06517,0.1004,318.17
ACC004020,Credit Card,West,2023,High,0.14777,0.17207,18.8
ACC004021,Commercial,West,2022,Low,0.01291,0.01673,256.25
ACC004022,Commercial,Northeast,2019,Low,0.01037,0.01183,152.1
ACC004023,Credit Card,West,2019,High,0.18093,0.20894,103.76
ACC004024,Auto,Northeast,2019,Medium,0.03205,0.03527,77.44
ACC004025,Mortgage,Northeast,2021,Low,0.0024,0.001,608.47
ACC004026,Commercial,Northeast,2021,High,0.04019,0.03294,79.24
ACC004027,Commercial,Midwest,2019,Low,0.01085,0.001,752.98
ACC004028,Mortgage,Northeast,2019,Low,0.00361,0.001,140.21
ACC004029,Auto,Midwest,2020,Medium,0.02769,0.02552,232.39
ACC004030,Mortgage,Southeast,2021,Medium,0.0128,0.01349,287.24
ACC004031,Mortgage,West,2023,Medium,0.01093,0.01332,257.65
ACC004032,Mortgage,Northeast,2023,Low,0.00506,0.00403,195.22
ACC004033,Mortgage,Southeast,2021,Low,0.00569,0.001,1964.75
ACC004034,Credit Card,Midwest,2020,Low,0.03398,0.06245,575.11
ACC004035,Mortgage,Northeast,2022,Low,0.00781,0.00694,6.9
ACC004036,Auto,Southeast,2023,Low,0.01877,0.02572,115.6
ACC004037,Auto,Midwest,2020,Medium,0.02963,0.03186,882.96
ACC004038,Credit Card,Midwest,2021,High,0.16885,0.19222,55.94
ACC004039,Mortgage,Southeast,2019,High,0.02869,0.02743,149.24
ACC004040,Mortgage,Northeast,2019,Medium,0.00996,0.01274,163.24
ACC004041,Credit Card,Southeast,2023,Low,0.02764,0.05772,1002.74
ACC004042,Credit Card,Northeast,2020,Medium,0.06624,0.08975,42.26
ACC004043,Auto,West,2019,High,0.07412,0.07739,50.2
ACC004044,Auto,Midwest,2020,Low,0.01703,0.01849,272.22
ACC004045,Commercial,Southeast,2020,Low,0.01163,0.01101,224.45
ACC004046,Mortgage,Southeast,2020,Low,0.00422,0.001,277.68
ACC004047,Mortgage,Northeast,2022,Medium,0.00953,0.01358,218.48
ACC004048,Commercial,Southeast,2021,High,0.04124,0.03399,128.74
ACC004049,Credit Card,Northeast,2021,Low,0.0337,0.05749,290.72
ACC004050,Mortgage,Midwest,2023,Medium,0.01176,0.00882,189.89
ACC004051,Commercial,Northeast,2023,Medium,0.0138,0.01501,110.07
ACC004052,Mortgage,Northeast,2020,High,0.02815,0.02269,137.54
ACC004053,Credit Card,Northeast,2023,Low,0.03406,0.06189,77.67
ACC004054,Auto,Northeast,2022,Medium,0.02541,0.02405,63.46
ACC004055,Auto,Southeast,2019,High,0.07328,0.07465,289.77
ACC004056,Commercial,Northeast,2020,High,0.04287,0.04176,30.93
ACC004057,Credit Card,Northeast,2020,Low,0.03473,0.06364,339.22
ACC004058,Mortgage,Northeast,2022,Low,0.001,0.001,108.14
ACC004059,Credit Card,Midwest,2022,High,0.15617,0.19053,131.13
ACC004060,Credit Card,Northeast,2022,High,0.15876,0.1914,119.98
ACC004061,Auto,Southeast,2019,Low,0.02101,0.02351,271.48
ACC004062,Mortgage,Southeast,2021,Low,0.00391,0.001,876.73
ACC004063,Mortgage,Midwest,2021,Low,0.00779,0.00574,1292.4
ACC004064,Commercial,Northeast,2022,Medium,0.01629,0.01819,521.73
ACC004065,Auto,West,2020,Low,0.01786,0.01551,163.08
ACC004066,Auto,Northeast,2019,Low,0.01314,0.00944,387.33
ACC004067,Auto,West,2023,Medium,0.02831,0.02946,13.11
ACC004068,Mortgage,Southeast,2021,Low,0.00971,0.00447,307.8
ACC004069,Mortgage,Southeast,2023,High,0.02933,0.0285,236.89
ACC004070,Mortgage,Northeast,2021,Low,0.00978,0.01335,23.25
ACC004071,Mortgage,Southeast,2020,Low,0.00632,0.0069,73.9
ACC004072,Commercial,West,2021,High,0.043,0.03882,207.08
ACC004073,Mortgage,Midwest,2019,Low,0.00474,0.00663,234.63
ACC004074,Mortgage,Midwest,2021,Low,0.001,0.001,468.08
ACC004075,Auto,Southeast,2023,Low,0.01327,0.01665,1100.64
ACC004076,Commercial,West,2020,Medium,0.01677,0.0188,124.09
ACC004077,Mortgage,West,2019,Medium,0.01489,0.0135,37.88
ACC004078,Mortgage,Southeast,2019,High,0.03259,0.02959,397.95
ACC004079,Credit Card,Midwest,2019,High,0.17681,0.20342,696.05
ACC004080,Auto,Southeast,2020,Low,0.02139,0.03175,679.28
ACC004081,Auto,Northeast,2020,Low,0.01554,0.00637,261.1
ACC004082,Mortgage,Midwest,2022,Medium,0.00665,0.001,1635.67
ACC004083,Commercial,Southeast,2020,High,0.03969,0.0441,106.84
ACC004084,Auto,Northeast,2020,Low,0.00784,0.01139,1011.51
ACC004085,Credit Card,West,2019,Low,0.03829,0.06973,36.88
ACC004086,Commercial,Midwest,2021,Low,0.00667,0.001,9.78
ACC004087,Credit Card,Midwest,2020,High,0.16998,0.20213,36.15
ACC004088,Mortgage,West,2022,Low,0.00332,0.001,74.48
ACC004089,Credit Card,Midwest,2019,Medium,0.0711,0.1007,148.54
ACC004090,Auto,West,2022,Low,0.01485,0.01648,48.46
ACC004091,Mortgage,Midwest,2023,Medium,0.00507,0.00709,173.01
ACC004092,Mortgage,Northeast,2022,Low,0.00204,0.001,322.52
ACC004093,Mortgage,Southeast,2020,Medium,0.0129,0.01803,226.6
ACC004094,Commercial,Midwest,2022,Low,0.00609,0.00934,125.8
ACC004095,Credit Card,Southeast,2023,Low,0.03175,0.05791,628.38
ACC004096,Credit Card,Southeast,2021,Low,0.03151,0.05959,56.8
ACC004097,Credit Card,Midwest,2022,Medium,0.06772,0.09469,111.11
ACC004098,Auto,Southeast,2023,Medium,0.02563,0.02538,76.71
ACC004099,Commercial,Northeast,2021,Low,0.01193,0.01445,324.84
ACC004100,Mortgage,Midwest,2019,Low,0.00755,0.001,89.07
ACC004101,Mortgage,Midwest,2023,Low,0.00673,0.001,239.89
ACC004102,Auto,West,2020,Low,0.01212,0.00879,395.28
ACC004103,Credit Card,Northeast,2020,Medium,0.0725,0.10791,80.78
ACC004104,Credit Card,Southeast,2022,Low,0.03215,0.0631,21.8
ACC004105,Commercial,West,2019,Medium,0.01514,0.02145,113.26
ACC004106,Credit Card,Southeast,2020,Medium,0.06267,0.09205,57.13
ACC004107,Mortgage,Midwest,2021,High,0.02792,0.02455,68.66
ACC004108,Mortgage,Southeast,2022,Medium,0.01502,0.00832,7.65
ACC004109,Auto,Northeast,2019,Low,0.01228,0.00896,21.23
ACC004110,Credit Card,Midwest,2023,Low,0.02718,0.0547,387.6
ACC004111,Auto,West,2020,Low,0.01343,0.00373,48.19
ACC004112,Mortgage,West,2023,Low,0.0083,0.00494,594.14
ACC004113,Auto,Midwest,2023,Low,0.00699,0.00359,62.88
ACC004114,Credit Card,Southeast,2022,High,0.15555,0.18564,266.02
ACC004115,Mortgage,Midwest,2023,Low,0.00198,0.00181,109.53
ACC004116,Auto,Northeast,2019,Medium,0.03169,0.03297,323.62
ACC004117,Mortgage,Southeast,2021,Low,0.00507,0.001,109.49
ACC004118,Auto,Northeast,2019,Low,0.01396,0.00942,191.7
ACC004119,Credit Card,Midwest,2021,Low,0.03246,0.06616,650.02
ACC004120,Mortgage,Midwest,2021,Low,0.00785,0.00682,261.2
ACC004121,Credit Card,Midwest,2021,Low,0.03636,0.06975,64.98
ACC004122,Credit Card,Northeast,2019,High,0.18307,0.21251,15.68
ACC004123,Mortgage,Southeast,2019,Medium,0.01373,0.01447,130.23
ACC004124,Commercial,Northeast,2023,Low,0.01165,0.01377,248.73
ACC004125,Credit Card,Midwest,2020,Low,0.03171,0.05948,178.53
ACC004126,Auto,Midwest,2021,High,0.06991,0.06724,51.76
ACC004127,Mortgage,Northeast,2021,Low,0.01255,0.00983,178.04
ACC004128,Auto,Midwest,2019,Low,0.00949,0.00918,327.6
ACC004129,Mortgage,West,2020,Medium,0.0099,0.01219,790.17
ACC004130,Mortgage,Northeast,2022,Medium,0.00739,0.00577,113.16
ACC004131,Auto,West,2020,Low,0.01524,0.01986,2830.88
ACC004132,Commercial,Southeast,2022,Medium,0.02006,0.02706,848.87
ACC004133,Mortgage,Southeast,2022,Low,0.00686,0.00335,181.62
ACC004134,Credit Card,Midwest,2023,Medium,0.05935,0.0941,203.15
ACC004135,Auto,Southeast,2021,Low,0.01539,0.01532,785.81
ACC004136,Credit Card,Southeast,2023,High,0.14913,0.18065,46.72
ACC004137,Credit Card,Northeast,2020,Medium,0.06958,0.09905,56.67
ACC004138,Mortgage,Northeast,2022,Low,0.00711,0.01198,31.64
ACC004139,Auto,West,2023,Medium,0.03026,0.03165,109.27
ACC004140,Mortgage,Northeast,2023,Low,0.00635,0.00496,52.88
ACC004141,Mortgage,Northeast,2022,High,0.0269,0.02523,96.94
ACC004142,Auto,West,2021,Low,0.01986,0.01505,142.36
ACC004143,Mortgage,West,2021,Low,0.001,0.001,28.38
ACC004144,Mortgage,Northeast,2021,Medium,0.01072,0.01561,764.69
ACC004145,Mortgage,West,2020,Low,0.00353,0.00786,620.34
ACC004146,Mortgage,Midwest,2020,Low,0.00503,0.00247,85.46
ACC004147,Mortgage,Southeast,2022,Medium,0.01231,0.00792,878.51
ACC004148,Mortgage,Northeast,2022,Medium,0.01344,0.01725,236.55
ACC004149,Mortgage,West,2022,Low,0.00369,0.00541,555.0
ACC004150,Credit Card,Midwest,2022,Low,0.03351,0.0556,29.14
